ActivityHour,Calories00,Calories01,Calories02,Calories03,Calories04,Calories05,Calories06,Calories07,Calories08,Calories09,Calories10,Calories11,Calories12,Calories13,Calories14,Calories15,Calories16,Calories17,Calories18,Calories19,Calories20,Calories21,Calories22,Calories23,Calories24,Calories25,Calories26,Calories27,Calories28,Calories29,Calories30,Calories31,Calories32,Calories33,Calories34,Calories35,Calories36,Calories37,Calories38,Calories39,Calories40,Calories41,Calories42,Calories43,Calories44,Calories45,Calories46,Calories47,Calories48,Calories49,Calories50,Calories51,Calories52,Calories53,Calories54,Calories55,Calories56,Calories57,Calories58,Calories59
11/9/2014 9:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 10:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 11:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 12:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 1:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 2:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 3:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 4:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.4730000495910645,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 5:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.4730000495910645,1.2274999618530273,1.4730000495910645,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.4730000495910645,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 6:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 7:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 8:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 9:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 10:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/9/2014 11:00:00 PM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 12:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 1:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.4730000495910645,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 2:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 3:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 4:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 5:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 6:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 7:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
11/10/2014 8:00:00 AM,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273,1.2274999618530273
